,MMM,ABT,ABBV,ACN,ATVI,AYI,ADBE,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,AA,ALXN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN,AEE,AAL,AEP,AXP,AIG,AMT,AWK,AMP,ABC,AME,AMGN,APH,APC,ADI,ANTM,AON,APA,AIV,AAPL,AMAT,ADM,AJG,AIZ,T,ADSK,ADP,AN,AZO,AVGO,AVB,AVY,BHI,BLL,BAC,BCR,BAX,BBT,BDX,BBBY,BRK-B,BBY,BIIB,BLK,HRB,BA,BWA,BXP,BSX,BMY,BF-B,CHRW,CA,COG,CPB,COF,CAH,KMX,CCL,CAT,CBG,CBS,CELG,CNC,CNP,CTL,CERN,CF,SCHW,CHK,CVX,CMG,CB,CHD,CI,XEC,CINF,CTAS,CSCO,C,CFG,CTXS,CME,CMS,COH,CTSH,CL,CMCSA,CMA,CAG,CXO,COP,ED,STZ,GLW,COST,CCI,CSX,CMI,CVS,DHI,DHR,DRI,DVA,DE,DLPH,DAL,XRAY,DVN,DO,DLR,DFS,DISCA,DISCK,DG,DLTR,D,DOV,DOW,DPS,DTE,DD,DUK,DNB,ETFC,EMN,ETN,EBAY,ECL,EIX,EW,EA,EMC,EMR,ENDP,ETR,EOG,EQT,EFX,EQIX,EQR,ESS,EL,ES,EXC,EXPE,EXPD,ESRX,EXR,XOM,FFIV,FB,FAST,FRT,FDX,FIS,FITB,FSLR,FE,FISV,FLIR,FLS,FLR,FMC,FTI,FL,F,FBHS,BEN,FCX,FTR,GPS,GRMN,GD,GE,GGP,GIS,GM,GPC,GILD,GPN,GS,GT,GWW,HAL,HBI,HOG,HAR,HRS,HIG,HAS,HCA,HCP,HP,HSIC,HES,HOLX,HD,HON,HRL,HST,HPQ,HUM,HBAN,ITW,ILMN,IR,INTC,ICE,IBM,IP,IPG,IFF,INTU,ISRG,IVZ,IRM,JBHT,JEC,JNJ,JCI,JPM,JNPR,KSU,K,KEY,KMB,KIM,KMI,KLAC,KSS,KR,LB,LLL,LH,LRCX,LM,LEG,LEN,LUK,LVLT,LLY,LNC,LLTC,LKQ,LMT,L,LOW,LYB,MTB,MAC,M,MNK,MRO,MPC,MAR,MMC,MLM,MAS,MA,MAT,MKC,MCD,MCK,MJN,MDT,MRK,MET,KORS,MCHP,MU,MSFT,MHK,TAP,MDLZ,MON,MNST,MCO,MS,MSI,MUR,MYL,NDAQ,NOV,NAVI,NTAP,NFLX,NWL,NFX,NEM,NWSA,NWS,NLSN,NKE,NI,NBL,JWN,NSC,NTRS,NOC,NRG,NUE,NVDA,ORLY,OXY,OMC,OKE,ORCL,OI,PCAR,PH,PDCO,PAYX,PNR,PBCT,PEP,PKI,PRGO,PFE,PCG,PM,PSX,PNW,PXD,PBI,PNC,RL,PPG,PPL,PX,PCLN,PFG,PG,PGR,PLD,PRU,PEG,PSA,PHM,PVH,QRVO,QCOM,PWR,DGX,RRC,RTN,O,RHT,REGN,RF,RSG,RAI,RHI,ROK,COL,ROP,ROST,RCL,R,SPGI,CRM,SCG,SLB,SNI,STX,SEE,SRE,SHW,SIG,SPG,SWKS,SLG,SJM,SNA,SO,LUV,SWN,SE,STJ,SWK,SPLS,SBUX,HOT,STT,SRCL,SYK,STI,SYMC,SYF,SYY,TROW,TGT,TEL,TGNA,TDC,TSO,TXN,TXT,BK,CLX,KO,HSY,MOS,TRV,DIS,TMO,TIF,TWX,TJX,TMK,TSS,TSCO,TDG,RIG,TRIP,FOXA,FOX,TYC,TSN,USB,UDR,ULTA,UA,UNP,UAL,UNH,UPS,URI,UTX,UHS,UNM,URBN,VFC,VLO,VAR,VTR,VRSN,VRSK,VZ,VRTX,VIAB,V,VNO,VMC,WMT,WBA,WM,WAT,WFC,HCN,WDC,WU,WY,WHR,WFM,WMB,WEC,WYN,WYNN,XEL,XRX,XLNX,XL,XYL,YHOO,YUM,ZBH,ZION,ZTS
MMM,0.0,0.5986649620488729,0.32263711620793883,0.6320504233126788,0.4185194656900608,0.45087180962159357,0.4687445187220724,0.25713157062207564,0.33537878437868973,0.317368646941979,0.5059304299153765,0.5882151971393396,0.6045781028950111,0.5368799889952739,0.4061360921346224,0.36075889320987864,0.3610804226958348,0.38911657262987076,0.44491314071728216,0.5543811975673486,0.3274137539729919,0.6484194388306825,0.43097458313288184,0.47699841724352277,0.39143860791693874,0.38950979177890616,0.5944201785055925,0.34521218389520664,0.42552087406793887,0.30761135553029934,0.36614163000750904,0.4128417860185597,0.5116216380790315,0.4775683363232323,0.35772324965559277,0.6696855980814174,0.47099789974731415,0.6834679398905725,0.5358055674978536,0.6213680928288368,0.32606097493812897,0.5062765292155318,0.348010107503357,0.6063233758038895,0.3007526979570447,0.3902740783367308,0.5157275757970143,0.4581234126814765,0.4988891077505305,0.4954189665361061,0.5088044186811752,0.5327270021764895,0.4004226930847355,0.6634482854449814,0.5262869946588697,0.4630468274439827,0.42942997247878684,0.4209320340457441,0.5851819167774476,0.3293476677065541,0.5242343636729629,0.5031099271616128,0.47158748361304853,0.3887345334419982,0.6232829293777312,0.5731651370053343,0.40722407134044686,0.6823703295254834,0.33377344389297875,0.2691802102313386,0.6097635823468508,0.4037208578154363,0.5877341031064631,0.49247592959680825,0.5104385293218123,0.3944272169093856,0.411693295778137,0.5590619637975732,0.5168737989661981,0.571982261629973,0.3151098239371518,0.5467514344322951,0.4274805773943397,0.5659781536592678,0.5010141475730224,0.45534023844732174,0.5335646920346534,0.4894441696039338,0.47507367745565765,0.4521719202920967,0.24231900053233296,0.40225075774409985,0.40015064788991783,0.41839965187892547,0.2811789219945169,0.5198062208763409,0.24183575590898732,0.44434191669684675,0.21939721006741614,0.6426949329696462,0.6029339529022392,0.20909906366512843,0.33512423844755085,0.6603262015721699,0.6307264708741335,0.5601516665716295,0.5648696930302309,0.41995731733910147,0.4126543288335346,0.5159123140182504,0.4201582651058948,0.37258625175755283,0.5772381212488711,0.6120968408673483,0.5325474753201056,0.48083808091242686,0.41638394018701874,0.2794418824606665,0.41356845341858567,0.3648021275649719,0.5075454306451092,0.5469508095739642,0.5467380453160056,0.47319932928277364,0.4393573612123791,0.49142279348632567,0.5980517298704637,0.42813620100001887,0.7256497959479258,0.32110050564967485,0.4150495943263449,0.5189465564350363,0.5400598025497588,0.39366269390873243,0.5883185267219484,0.31180301837868546,0.2325243038361563,0.413097823885258,0.5071154509658959,0.3415729114651476,0.35125860939627396,0.33732477456602855,0.35623500856806434,0.4179022031797533,0.5214682555782804,0.5375746225698246,0.6002019759263704,0.3916905567475945,0.4376738993123586,0.4041584405763805,0.5880954804100402,0.4770047622133703,0.499146806671335,0.6323361278001962,0.4568715721064308,0.5606749391361979,0.38376513129879253,0.4399149145364264,0.41298993198009093,0.4502722485242928,0.5899483674520121,0.21733158424307797,0.3826057951346944,0.383912131576546,0.19589893133546388,0.4817778654365109,0.47255852379916974,0.4601016070307249,0.44120760414745624,0.4713204967395449,0.3769146335683169,0.4105259793336141,0.3153666422559805,0.6050269968337638,0.4041297269027425,0.4130857493314108,0.4885489256835367,0.26654731066849496,0.49073106830423197,0.5798920674153166,0.4747458186371144,0.6061848886057849,0.5315482566759019,0.5316459732331368,0.3288771065407716,0.4294372319640337,0.6655292334015487,0.4741337090331752,0.5123272296726848,0.46474098653134294,0.39140722844144604,0.31863190160934146,0.3624718832651274,0.5046088990072624,0.45806886011952286,0.6406627354753106,0.3580084753367421,0.340819653222993,0.29887838350424367,0.3577467948111002,0.6822360662271304,0.568241024289637,0.47040040792141363,0.5955809138359572,0.4653610319145149,0.6509068778342063,0.4591473092976074,0.4609046278990952,0.5787035784100869,0.44642476784318447,0.5475054937257964,0.3326396414639785,0.3929356118305992,0.3871886547232856,0.4160495569713764,0.48119205897994005,0.5305680944171949,0.40619387744211277,0.23726252394646877,0.3554025787525656,0.24163495775517682,0.6401389295648344,0.32631160277061955,0.33478951044789973,0.592763073696635,0.7274607124037986,0.5357657752934271,0.47753748252620226,0.40974579972551567,0.16827304571536325,0.5499312251112698,0.7684807036216262,0.2296332473551835,0.573367378992807,0.48893465680015197,0.502361518774402,0.5451330787182226,0.5250514753001376,0.6144995440885633,0.5625604217350133,0.46362376440061853,0.37681254266866854,0.5929757482587503,0.37659576198017664,0.518308260418001,0.49523547515629424,0.6349513902514554,0.6111645511725924,0.6201223994076526,0.42104650723020165,0.44554314616879426,0.5281490772530574,0.5194885043531353,0.5976024773701389,0.47304468821199075,0.17563857817292,0.41217195363526565,0.2951318079862933,0.42593285960617316,0.46247638692015036,0.5412898595288593,0.27096664232885626,0.49128041912461656,0.546435622270385,0.5465435966108864,0.43062849238144324,0.411542447174267,0.455650884780474,0.3790092045424192,0.6033350466982237,0.564888657072891,0.39742833601496663,0.6836164906879046,0.575661952320265,0.543686762520696,0.45163399125190673,0.5646276521027266,0.36809041176166213,0.273442726152763,0.2370461544144112,0.3110007735471457,0.3847848725831576,0.5854369089344068,0.6516133876409327,0.43178835733806525,0.5119523363417527,0.6322360865123842,0.35212272899989067,0.6320948691257251,0.6017382000347202,0.4604468959893622,0.49558115183614415,0.5730435557088889,0.5542800071884043,0.5502541657581783,0.18954169100840268,0.5454516813584667,0.24438470326968995,0.4845031549234896,0.47252747980173665,0.3142544280176235,0.51018368302379,0.4612749588851692,0.285148912988406,0.5146414325255546,0.5732444958166651,0.4320477404620864,0.34905166575994684,0.211357766012295,0.5343900356144246,0.2564128277591945,0.28999551119168654,0.3990534618330759,0.30107188133371454,0.43867199235029997,0.29936695821304665,0.16183075673972913,0.4828155891244071,0.45298767009007174,0.5318348656025398,0.5013343398946085,0.439390268230573,0.3526939125879069,0.35214425487451634,0.4172126403189109,0.5261304536634077,0.6361599139304656,0.1707458908676329,0.47555871970397035,0.3963274595227455,0.5060265410882543,0.40170007060713775,0.6792583646302188,0.22951513839098295,0.5881047322776969,0.5077291283012304,0.613258277659721,0.597289861184444,0.5000929114130759,0.6482913638530661,0.55924696514269,0.5678784848647126,0.6361589341256578,0.5851528959256261,0.2595533397125188,0.47772818006660955,0.3667437614505472,0.49874527535582747,0.49148555060863747,0.3680585777630656,0.24946497957758743,0.4668319168438344,0.6201038132621685,0.3159292266635726,0.6314579564922972,0.39059202759741507,0.551343240881914,0.3904828001430819,0.6348188139716062,0.5839012184228493,0.6427654533219409,0.5153403074432299,0.5490420591960203,0.43434344106207334,0.5353641519219061,0.3969123170979346,0.29715504986424324,0.319863373141501,0.33252917742369154,0.2755716463578178,0.3830822243181813,0.18525369623502394,0.519477489850323,0.34178177830485523,0.4630819860545811,0.388744324416464,0.48471057536988604,0.5311799160925536,0.4813014779771216,0.4936311300519191,0.6970983264438239,0.6480486643164259,0.6792199573965956,0.4274435489811748,0.3827675406304943,0.5119127437381943,0.4986967627237598,0.44100147930287514,0.39574370296576783,0.32215100154714504,0.4189447008995397,0.3697318188304719,0.502525981538992,0.43523744182660556,0.5085789481960414,0.3459796720204071,0.4360157583529029,0.4479161675544854,0.5027734784508953,0.43630212368160276,0.6215863466632,0.37947084334722964,0.3710070503257173,0.1899091272839973,0.379601006605454,0.4337983713164646,0.6687715148153359,0.338100449232753,0.49875253093441707,0.4395038659491713,0.586998042767452,0.3709381915207556,0.5711687999163164,0.5767766357043401,0.4215481903029229,0.2763619336674927,0.3910005391279982,0.6439807269590523,0.4638656381200797,0.6379747876594658,0.504483962203389,0.332749891649896,0.37233219457310235,0.61099788360202,0.6616585125614762,0.5309917410511473,0.528290078704291,0.5751231838168607,0.5159181278822498,0.363768670480216,0.6306958821145611,0.4411162702672163,0.5643213830850342,0.3972828301979076,0.5041632122211276,0.4719400249169925,0.5767574710865051,0.5478328686261038,0.5910919539504078,0.42173716234701614,0.1829225622049011,0.2622754137379401,0.4707367005520761,0.4625383224830459,0.6111648700909844,0.3188863162876514,0.6019960645084194,0.4304485534233718,0.39229046328914885,0.35287306355162035,0.6321623764005587,0.30440876409531575,0.44281731025487947,0.5923643784295856,0.48553327965382087,0.6595301731648572,0.22289159439139708,0.5358104106801821,0.209986709816033,0.4425937676688455,0.3956604533872858,0.5362395943061535,0.33544245059952743,0.5014963601393101,0.34477734481093164,0.5952173558254746,0.37907084117351303,0.3853446858114912,0.5233321403975194,0.5485649112525098,0.4936149331472877,0.4802123860348478,0.4942309374607254,0.4301363919869307,0.622093842394391,0.6198702951172435,0.3124850693226849,0.3279818088679271,0.4940175207889173,0.5150521826937103,0.44953970437835994,0.24724783652334345,0.278840788546158,0.4076251062655056,0.5494678699194829,0.24998807173974033,0.4096289268829757,0.49981727466281844,0.5076266880787527,0.5437245356036146,0.6237404964308751,0.3167067451303419,0.35620282728380626,0.4336343806385253,0.4862628141003065,0.29389469297586596
ABT,0.0,0.0,0.48366842679493954,0.6440784715483002,0.43435655363792686,0.4943025191365737,0.5856680132735178,0.3710800968617279,0.45020563607497976,0.46438001922280964,0.5980533858609479,0.690869148487927,0.6739912859328671,0.5992786773037022,0.3932306528585792,0.4458874411886964,0.37728298933221766,0.2892496812551121,0.5543343334181322,0.5860766724939199,0.5111749412641035,0.6047907105704606,0.4499577152064669,0.5540700841465556,0.44179502857467934,0.4296297050102885,0.5459429165611238,0.4382625157809534,0.44019593257810485,0.3885656761862859,0.44765408453245803,0.43460704655393323,0.5993382290678535,0.578963947418732,0.41381495217439435,0.6549829629474233,0.5024168302447743,0.6342473220975782,0.6776233088122745,0.6160967670027322,0.38377133866119384,0.44840775208335115,0.41640054818655287,0.6736562490003467,0.36808461456918024,0.5217740763750123,0.46562579990520464,0.4899274839617772,0.49055306788370295,0.622623872142196,0.4802159729750401,0.5805495197873907,0.4428165371109648,0.6467170191018621,0.5401834613950326,0.5292501946677683,0.41693808831112716,0.5015740361288692,0.6173707210025411,0.38648431983083303,0.5243070632744552,0.5776584725782433,0.664343498053262,0.6240796015557455,0.6146705643666933,0.6701563495710906,0.44492396694741565,0.736803982686325,0.3286043773708852,0.39123912136168904,0.6356075601714416,0.4182753867315279,0.6685160751358699,0.43511307775591146,0.5766162695388739,0.5714567858403607,0.6194591031252257,0.5420470304116679,0.46422538327502794,0.5697543277960313,0.34732472581164553,0.514756241621594,0.49255048423333136,0.5977883298890906,0.5142235559319297,0.5421021172946336,0.4127517521193542,0.6280577427540533,0.53289649640711,0.6171382680968752,0.4331640168991263,0.45397243486000244,0.4182162376375593,0.5129192397869522,0.2931324529058298,0.570952304525413,0.23177894689545614,0.5010612535921678,0.269821486467586,0.6864735801824828,0.6305926622613912,0.3025060992605787,0.4049001250468256,0.7007553928090864,0.6441016994833139,0.5132378577295204,0.6411418204322997,0.5365541869227249,0.5394496186387026,0.5076986437099813,0.4484462071214745,0.4998033362976838,0.627696361230817,0.7043582359978203,0.5938788955634473,0.5350122800856957,0.42844891414407493,0.3722485537099859,0.45986598592524486,0.40646857893917415,0.5446598453891652,0.49247852447373525,0.5589782621860658,0.5487114710088251,0.5338377981361799,0.4198446072262844,0.5961550171284618,0.5159602682225424,0.6866755651536312,0.35493807050665294,0.5578967529250599,0.45492921019701554,0.5036386370669095,0.440854794316738,0.6364789267411216,0.40144497376091015,0.20995491184162507,0.4049246020956845,0.5564716881110339,0.3358349146730454,0.34732670536355015,0.4019459983985591,0.42665389193959974,0.4480111877973588,0.46192756214202635,0.518416615373588,0.5462021253281121,0.44317335324160495,0.3448414763864519,0.4129291826932028,0.5772276175696466,0.5341013605462538,0.47616687607780006,0.5780579636025649,0.5115007429274235,0.5919280600527045,0.376336309115553,0.5815890463146788,0.4385329886460091,0.47053230209427355,0.5134867260851601,0.43542143569950076,0.40434741590228346,0.4348587972391377,0.26928066565715314,0.5850190662928352,0.5384658982859062,0.555293553521931,0.5487285415077208,0.5415430223584653,0.4036531496064123,0.3221603059623697,0.39222445634757536,0.5058179815264933,0.539777060828341,0.5007923012960909,0.5427201908324806,0.4092742946362981,0.5454371595183748,0.5237419427540411,0.5395640772150695,0.6120760538857571,0.5038224651795384,0.6071425789661709,0.2996151772994903,0.3820784472774374,0.7104258306983505,0.5053861711548748,0.4043315096916059,0.44775201560897465,0.4474182330211094,0.33485429215887413,0.3652244904217982,0.5868387219157739,0.5526370347829404,0.6363545526513958,0.3695850694251828,0.33240770253513563,0.3005160935488166,0.3379548630873539,0.6213217643299055,0.531259511010158,0.5304436851476517,0.6031190716762599,0.539793660672202,0.6200622434265189,0.6248205462741626,0.535946131899244,0.6751712912836647,0.5100196738488975,0.4729795062167517,0.42106872376598625,0.46039119443065296,0.4771003240347453,0.5348963432740381,0.4937246930901621,0.5737708507321907,0.3979374170510406,0.3738297153775254,0.4336504311366848,0.29917737969532154,0.706574005272625,0.4126550520674568,0.5474336129482372,0.6197377658835883,0.6428396132187104,0.4807634000315125,0.5015037699202831,0.3767911060874081,0.25318336507459577,0.6180905543768608,0.656431056533023,0.42616569737641913,0.5731527435680053,0.4360423844680238,0.501120366680435,0.5920138346865413,0.5838417761680756,0.6637819275579483,0.5853741820911004,0.6000683638284102,0.5176838969095553,0.6827306738093708,0.4093332127431406,0.4844570888623972,0.4686112359466198,0.7167255963358901,0.5700545836490851,0.6872775784131298,0.4291349436206778,0.43347014974472375,0.4647570876556684,0.5728776942549307,0.6403332680613579,0.5682940739695206,0.28064285987543464,0.3969393492013399,0.2454231526636272,0.505141307007882,0.46612355578454057,0.5650204922801139,0.564642492780022,0.5081315108308696,0.5748138344818637,0.5506605673042632,0.5509809897923399,0.4961927215199465,0.5341535015360899,0.574701791363826,0.640475015544507,0.48870629523156445,0.43988103941100803,0.637212012394355,0.573369606967273,0.5556444579182274,0.4036351613587964,0.5852099468948941,0.48163603213134165,0.32849620335657564,0.4411231607880546,0.3634814526171271,0.5031362560209928,0.5867473692551327,0.7371575555058346,0.47896969221924285,0.5540499929271036,0.6762984738347667,0.3725620594242127,0.5978339886336216,0.6135437748077408,0.5414864918221631,0.5728694536069996,0.7015440556371644,0.6592385014525515,0.6070764445329807,0.2552929851930292,0.468440970798302,0.267072946539594,0.4791952198464288,0.6118950748306962,0.32953597167603427,0.5566779935425806,0.4972834178276164,0.3113104826734965,0.6064307293797456,0.6672056340309064,0.3472170421284291,0.3784379604867627,0.39960615624843654,0.5570157107783003,0.24124168834855053,0.3540031655744262,0.3725841374110471,0.2899608982371885,0.5928696304095734,0.3933118408215276,0.18108949061625534,0.552043238963672,0.5196770151452806,0.5932875486191185,0.5234711780167358,0.4309908302050249,0.4061947902257192,0.4078958824041974,0.4459560978719885,0.6325664948237493,0.6751030602243963,0.1656126298999426,0.48861534453097716,0.3888192795095239,0.5630862270597962,0.4907040935513842,0.6530684886648775,0.31402302417842354,0.5515725083390949,0.42490739511955344,0.5818207143757238,0.5402054957040964,0.5045406668443135,0.665818964851867,0.45699566093147337,0.5914132575554726,0.6430045084452051,0.6687343550260674,0.44045769289067677,0.6309097524338318,0.4367073018004808,0.5296527324223586,0.548733944572287,0.4020926344064943,0.3862795047618235,0.5125727659950977,0.6469715388233699,0.3890961119065401,0.6761807084539025,0.4205177463189433,0.5597764133388818,0.4541654458278296,0.6904191606690621,0.6005769239581966,0.6469744450472928,0.5634743028999448,0.632453662161244,0.40089675604399516,0.551774764563461,0.5068179645876489,0.41340315675950107,0.3263777804255359,0.261559339305833,0.26968272460273207,0.5624510170974562,0.21417394196361686,0.5317160823716458,0.42580236907113644,0.5452649289866786,0.58987253162747,0.5658663322562306,0.5433443998351911,0.40267718285948056,0.5574262825900106,0.52532717369295,0.6077500733189487,0.6281069791083332,0.5076993027923158,0.4201810503170724,0.5310785576015513,0.5867309691098375,0.4662478402778424,0.4220424531827656,0.4554338912208636,0.46829986843957705,0.3129844121920004,0.4997964589860228,0.4416347753651436,0.575504911241955,0.4661529845279553,0.5121549556312586,0.4233661468569008,0.5674454378656518,0.4315984838202716,0.6531233260416153,0.40085483394339305,0.40935652153999047,0.21629811467625581,0.4358033714431347,0.565633142746543,0.680333818015866,0.35138950481532716,0.5988222412948234,0.48778208879185964,0.643123584179877,0.37633911203230186,0.7345179373966972,0.6262748757957362,0.4069249675656945,0.2501765571433621,0.41582041605598635,0.6396624331900966,0.4667294222285071,0.5600485542805769,0.4915949198482271,0.2843651400580528,0.4004063777674516,0.5075454108724448,0.5892454563225346,0.6605786025083994,0.5858052429129952,0.5724667770222687,0.4221241791760647,0.39561248667046817,0.6504836210243293,0.5321658059299854,0.7279715696049146,0.39555153173504193,0.5374668288019716,0.5226412187900232,0.6496143382492903,0.6343962926425447,0.643685008526543,0.5149848144958399,0.18917636227916507,0.27622289492797725,0.5295762465186332,0.5220995670444706,0.5700547994374545,0.34127607193320886,0.642746410827638,0.5209849522355515,0.46171568209102554,0.47838756087718776,0.5249378653196896,0.3832862711075292,0.5656718538388349,0.5717423132420635,0.32723750102466176,0.560888167705794,0.4135279017358948,0.6155983172699382,0.29220995665110394,0.5389129141604542,0.4940867482164485,0.7125603215129364,0.35565927423902743,0.5432953055391153,0.39375311808380664,0.565777571507287,0.4883146384806361,0.37492843912611873,0.6371948083664654,0.5931219279877359,0.573850520965256,0.44846523795046056,0.5162081129457483,0.5077734048666753,0.7219991028157724,0.6917388923942045,0.4389990513994963,0.3779392647972165,0.548083631460329,0.5664187343867346,0.5182950724954482,0.27106077806079737,0.3818171094227364,0.4498333923316966,0.5356545325668457,0.35566003109765054,0.45339300942184746,0.5382381581385446,0.5074874861053722,0.6198077501379373,0.5673083469124997,0.376218273796687,0.3880706143329238,0.6409056143137299,0.512479051185747,0.46392586609376
